TransactionID,CustomerID,TransactionDate,TransactionHour,TransactionAmount (INR),CustAccountBalance,tx_zscore,daily_velocity,is_night,if_anomaly,rf_fraud_prob,combined_risk,risk_tier
T348018,C2215611,2016-08-14,0,2213.0,28.2,0.0,1,1,1,0.9999291585926628,0.8999574951555978,Critical
T35338,C4737552,2016-09-26,0,1000.0,8.6,0.0,1,1,1,0.999928885666885,0.899957331400131,Critical
T984150,C1034882,2016-09-15,0,220.0,2.99,0.0,1,1,1,0.9999288747171418,0.899957324830285,Critical
T83209,C3616843,2016-08-01,2,2000.0,43.4,0.0,1,1,1,0.9999288178566699,0.8999572907140019,Critical
T319176,C7323236,2016-08-15,0,242.0,63.25,0.0,1,1,1,0.9999284701306808,0.8999570820784084,Critical
T985154,C8031239,2016-09-15,0,3050.0,114.92,0.0,1,1,1,0.9999283334465726,0.8999570000679435,Critical
T914231,C8017217,2016-09-12,0,1916.0,91.23,0.7071067811865476,1,1,1,0.9999276763857049,0.899956605831423,Critical
T125947,C5912271,2016-08-05,1,4615.0,163.12,0.7071067811865475,1,1,1,0.9999276180574926,0.8999565708344957,Critical
T985970,C4529628,2016-09-15,0,1247.0,12.7,0.0,1,1,1,0.9999275849689101,0.8999565509813461,Critical
T859729,C8777528,2016-09-08,0,1140.0,43.52,0.0,1,1,1,0.9999275849689101,0.8999565509813461,Critical
T899252,C9089229,2016-09-07,1,600.0,49.98,0.0,1,1,1,0.9999275640497319,0.8999565384298391,Critical
T1033948,C1726567,2016-09-13,1,1149.0,212.64,-0.7071067811865476,1,1,1,0.9999271718292602,0.8999563030975561,Critical
T901367,C4839282,2016-09-07,0,37.0,0.61,0.0,1,1,1,0.9999270342266354,0.8999562205359812,Critical
T44442,C8525440,2016-08-03,3,1000.0,87.16,0.0,1,1,1,0.9999268764140559,0.8999561258484334,Critical
T647646,C4631391,2016-08-29,0,1000.0,442.65,0.7071067811865475,1,1,1,0.9999267738576818,0.899956064314609,Critical
T108005,C8022155,2016-08-06,0,500.0,13.14,-0.7071067811865476,1,1,1,0.9999267332030182,0.899956039921811,Critical
T849219,C1229252,2016-09-09,0,200.0,15.81,0.0,1,1,1,0.9999267169961509,0.8999560301976905,Critical
T1034158,C1831456,2016-09-13,4,200.0,25.28,0.0,1,1,1,0.999926524488889,0.8999559146933334,Critical
T639622,C6529138,2016-08-29,0,1000.0,75.92,0.0,1,1,1,0.9999264884664896,0.8999558930798937,Critical
T371282,C6540162,2016-08-13,0,1200.0,88.28,0.0,1,1,1,0.9999264604690667,0.8999558762814399,Critical
T682260,C5520869,2016-08-30,0,420.0,60.01,0.0,1,1,1,0.9999263084254473,0.8999557850552684,Critical
T504433,C8230868,2016-08-19,4,3169.08,172.57,0.7071067811865476,1,1,1,0.9999262126872386,0.8999557276123431,Critical
T561315,C2934581,2016-08-27,0,1275.0,442.12,0.0,1,1,1,0.9999261307662308,0.8999556784597385,Critical
T505071,C2022891,2016-08-19,0,1400.0,175.86,0.0,1,1,1,0.9999261115426779,0.8999556669256066,Critical
T279638,C5999858,2016-08-11,0,30.0,12.59,0.0,1,1,1,0.999925986830252,0.8999555920981512,Critical
T64590,C7421767,2016-08-02,4,135.0,2.15,0.0,1,1,1,0.9999258820527234,0.8999555292316339,Critical
T992524,C6331388,2016-09-14,0,655.0,47.0,0.0,1,1,1,0.9999258602050412,0.8999555161230246,Critical
T911374,C4028263,2016-09-12,0,36.0,6.42,0.0,1,1,1,0.999925805184374,0.8999554831106245,Critical
T417031,C3221522,2016-08-17,0,1422.0,526.36,0.7071067811865476,1,1,1,0.9999257751851962,0.8999554651111177,Critical
T920379,C3933067,2016-09-11,1,591.0,228.21,0.7071067811865475,1,1,1,0.9999257027562195,0.8999554216537318,Critical
T850102,C2725770,2016-09-09,0,7017.25,260.19,0.0,1,1,1,0.9999254171803361,0.8999552503082016,Critical
T1035773,C8619769,2016-09-13,0,300.0,113.14,-0.7071067811865475,1,1,1,0.9999253764943834,0.8999552258966299,Critical
T480457,C8414326,2016-08-20,0,426.0,5.81,-0.7071067811865455,1,1,1,0.9999253197972234,0.899955191878334,Critical
T276898,C2634939,2016-08-11,0,2336.9,301.08,0.0,1,1,1,0.9999252636248815,0.899955158174929,Critical
T199328,C4724737,2016-08-08,0,200.0,76.79,-0.7071067811865476,1,1,1,0.9999252550196549,0.8999551530117929,Critical
T768607,C2398825,2016-09-01,3,1453.0,7.18,0.0,1,1,1,0.9999252179009295,0.8999551307405576,Critical
T789010,C7031712,2016-09-06,0,2129.0,20.08,0.0,1,1,1,0.9999252150691268,0.899955129041476,Critical
T345795,C2939968,2016-08-14,0,510.0,53.77,0.0,1,1,1,0.9999246783570542,0.8999548070142325,Critical
T317348,C5512882,2016-08-15,0,480.0,80.34,0.0,1,1,1,0.9999245582319352,0.899954734939161,Critical
T992976,C7711540,2016-09-14,0,291.0,33.59,0.0,1,1,1,0.9999245267364943,0.8999547160418966,Critical
T160539,C1326331,2016-08-04,2,620.0,169.88,-0.7071067811865476,1,1,1,0.9999245262204384,0.8999547157322629,Critical
T63785,C2417173,2016-08-02,0,793.0,0.03,0.0,1,1,1,0.9999245118195808,0.8999547070917484,Critical
T348019,C4614433,2016-08-14,0,1948.0,31.53,0.0,1,1,1,0.9999243318188538,0.8999545990913123,Critical
T857964,C1820784,2016-09-08,0,1010.0,24.96,0.0,1,1,1,0.9999241727135862,0.8999545036281518,Critical
T481077,C7331437,2016-08-20,0,1115.0,52.14,0.0,1,1,1,0.9999241282828213,0.8999544769696928,Critical
T475711,C8314371,2016-08-20,0,1615.0,5.81,0.0,1,1,1,0.9999241282828213,0.8999544769696928,Critical
T108625,C7014382,2016-08-06,0,2070.0,5.81,0.0,1,1,1,0.9999241282828213,0.8999544769696928,Critical
T438775,C7413635,2016-08-16,2,1200.0,49.38,0.0,1,1,1,0.9999241185321323,0.8999544711192793,Critical
T984758,C6931517,2016-09-15,0,150.0,4.0,0.0,1,1,1,0.9999240772214826,0.8999544463328895,Critical
T199011,C6511548,2016-08-08,0,1101.76,5.1,0.0,1,1,1,0.999923910498656,0.8999543462991937,Critical
T539436,C6715038,2016-08-22,1,880.0,224.59,0.7071067811865481,1,1,1,0.9999238257464168,0.8999542954478501,Critical
T1033855,C6365689,2016-09-13,0,20.0,3.69,0.0,1,1,1,0.9999237722441575,0.8999542633464945,Critical
T591583,C3197371,2016-08-26,0,3850.0,33.45,0.0,1,1,1,0.9999236430236635,0.8999541858141982,Critical
T38040,C1011650,2016-09-26,0,331.0,4.31,0.0,1,1,1,0.9999236170427236,0.8999541702256342,Critical
T689712,C6564962,2016-08-30,0,300.0,6.73,0.0,1,1,1,0.9999233908369867,0.8999540345021919,Critical
T613750,C8711819,2016-08-26,3,2504.0,669.12,0.7071067811865475,1,1,1,0.9999231464484353,0.8999538878690612,Critical
T303306,C1715264,2016-08-10,4,200.0,14.28,0.0,1,1,1,0.9999231092850742,0.8999538655710444,Critical
T985794,C2394878,2016-09-15,2,186.0,23.77,0.0,1,1,1,0.999922879965943,0.8999537279795657,Critical
T82876,C1441190,2016-08-01,0,1030.0,0.58,0.0,1,1,1,0.999922823550902,0.8999536941305413,Critical
T108337,C3311823,2016-08-06,0,2065.0,2.88,0.0,1,1,1,0.9999226176518882,0.8999535705911328,Critical
T697095,C5536464,2016-08-30,4,190.0,2.94,0.0,1,1,1,0.9999225949518173,0.8999535569710904,Critical
T1035573,C5514971,2016-09-13,0,30.0,19.79,0.0,1,1,1,0.9999224270823774,0.8999534562494265,Critical
T971952,C4529433,2016-09-10,0,408.0,143.25,0.7071067811865476,1,1,1,0.9999221412723978,0.8999532847634386,Critical
T481889,C3932570,2016-08-20,0,507.0,47.24,0.0,1,1,1,0.9999220611171853,0.8999532366703111,Critical
T42894,C3942511,2016-08-03,0,1722.22,89.11,0.0,1,1,1,0.9999219690099047,0.8999531814059427,Critical
T108563,C8914331,2016-08-06,0,700.0,5.81,0.0,1,1,1,0.9999218834307855,0.8999531300584713,Critical
T838181,C3951672,2016-09-04,0,2388.0,140.52,0.0,1,1,1,0.9999217804920011,0.8999530682952006,Critical
T313755,C5212588,2016-08-15,0,2263.0,7.05,0.0,1,1,1,0.999921754210744,0.8999530525264463,Critical
T226116,C7841890,2016-08-07,0,1350.0,3.09,0.0,1,1,1,0.9999217229065311,0.8999530337439186,Critical
T665520,C4532388,2016-08-31,0,20.0,14.45,0.0,1,1,1,0.9999214504888471,0.8999528702933082,Critical
T641713,C7237826,2016-08-29,0,476.0,27.64,0.0,1,1,1,0.9999214056459759,0.8999528433875854,Critical
T900721,C5122362,2016-09-07,0,200.0,68.53,-0.7071067811865475,1,1,1,0.999921295221047,0.8999527771326281,Critical
T297100,C8731429,2016-08-10,0,20.0,2.58,0.0,1,1,1,0.9999212071237992,0.8999527242742795,Critical
T297041,C2149785,2016-08-10,2,440.0,76.46,0.0,1,1,1,0.9999210054209557,0.8999526032525733,Critical
T790766,C8619690,2016-09-06,1,200.0,81.37,-0.7071067811865475,1,1,1,0.9999208852167881,0.8999525311300729,Critical
T277993,C2429156,2016-08-11,0,1435.0,149.38,0.0,1,1,1,0.9999207599338098,0.8999524559602858,Critical
T475718,C4721081,2016-08-20,0,641.0,59.51,0.0,1,1,1,0.9999207540765889,0.8999524524459532,Critical
T42929,C2338753,2016-08-03,1,557.0,12.62,0.0,1,1,1,0.9999207083595871,0.8999524250157522,Critical
T859227,C2224839,2016-09-08,0,2500.0,112.36,0.0,1,1,1,0.9999206602285091,0.8999523961371054,Critical
T416143,C6023229,2016-08-17,0,500.0,53.92,0.0,1,1,1,0.9999206547807883,0.899952392868473,Critical
T901354,C1038283,2016-09-07,0,540.0,106.81,-0.7071067811865475,1,1,1,0.9999205957088888,0.8999523574253332,Critical
T200561,C4838282,2016-08-08,0,1880.0,18.65,0.7071067811865476,1,1,1,0.9999205256821874,0.8999523154093123,Critical
T640878,C8937952,2016-08-29,0,565.0,10.65,0.0,1,1,1,0.9999204335271166,0.8999522601162699,Critical
T514244,C8520137,2016-08-24,1,1000.0,48.72,0.0,1,1,1,0.9999204212966155,0.8999522527779693,Critical
T517488,C2920181,2016-08-24,1,1000.0,48.72,0.0,1,1,1,0.9999204212966155,0.8999522527779693,Critical
T626299,C1936046,2016-08-29,4,4787.94,40.27,0.0,1,1,1,0.9999202913883818,0.899952174833029,Critical
T899264,C5432026,2016-09-07,0,349.0,2.02,-0.7071067811865476,1,1,1,0.9999199808810999,0.89995198852866,Critical
T563080,C3354931,2016-08-27,0,1130.0,122.29,0.0,1,1,1,0.9999199305325703,0.8999519583195421,Critical
T900543,C3941749,2016-09-07,0,2000.0,54.9,0.0,1,1,1,0.9999199241085575,0.8999519544651344,Critical
T992736,C8997052,2016-09-14,0,1952.0,117.3,0.0,1,1,1,0.9999197490923765,0.899951849455426,Critical
T914089,C4225951,2016-09-12,0,1000.0,62.95,0.0,1,1,1,0.9999197172949295,0.8999518303769576,Critical
T86641,C1929611,2016-08-01,4,1443.0,55.33,0.0,1,1,1,0.9999195463985497,0.8999517278391298,Critical
T797631,C8838245,2016-09-05,4,1220.0,91.85,0.0,1,1,1,0.9999193784808688,0.8999516270885213,Critical
T495525,C7111115,2016-08-19,3,299.0,118.85,-0.7071067811865476,1,1,1,0.9999193701752955,0.8999516221051773,Critical
T83944,C1537033,2016-08-01,3,134.0,9.02,-0.7071067811865475,1,1,1,0.9999192754908999,0.8999515652945398,Critical
T532845,C2561132,2016-08-22,0,1590.0,0.75,0.0,1,1,1,0.9999191372263175,0.8999514823357906,Critical
T545444,C1561150,2016-08-22,0,1590.0,0.75,0.0,1,1,1,0.9999191372263175,0.8999514823357906,Critical
T63784,C6199765,2016-08-02,0,100.0,10.97,0.0,1,1,1,0.9999190170971363,0.8999514102582817,Critical
T62464,C7799769,2016-08-02,0,100.0,10.97,0.0,1,1,1,0.9999190170971363,0.8999514102582817,Critical
T539842,C1591537,2016-08-22,0,227.0,4.44,0.0,1,1,1,0.9999188367655685,0.899951302059341,Critical
T542039,C8791524,2016-08-22,0,227.0,4.44,0.0,1,1,1,0.9999188367655685,0.899951302059341,Critical
T368804,C8137518,2016-08-13,2,248.0,9.57,-0.7071067811865476,1,1,1,0.9999187968848122,0.8999512781308874,Critical
T789465,C3934778,2016-09-06,1,993.0,65.66,0.0,1,1,1,0.9999187867990491,0.8999512720794294,Critical
T109160,C8631254,2016-08-06,0,2140.0,15.33,0.7071067811865475,1,1,1,0.9999186062419627,0.8999511637451776,Critical
T247705,C6914163,2016-08-12,3,858.68,6.73,0.0,1,1,1,0.9999184760995412,0.8999510856597246,Critical
T926643,C8510120,2016-09-11,0,1800.0,122.76,0.0,1,1,1,0.9999183682366773,0.8999510209420063,Critical
T201532,C4113365,2016-08-08,0,2100.43,350.58,0.7071067811865476,1,1,1,0.999918352934453,0.8999510117606717,Critical
T595335,C2628849,2016-08-25,0,2000.0,111.11,0.0,1,1,1,0.9999182585179909,0.8999509551107945,Critical
T198671,C1111324,2016-08-08,0,480.0,0.03,0.0,1,1,1,0.999918252079559,0.8999509512477353,Critical
T791362,C2332918,2016-09-05,3,1000.0,17.17,0.0,1,1,1,0.9999180812940521,0.8999508487764312,Critical
T547924,C1220892,2016-08-23,0,1910.0,232.78,0.0,1,1,1,0.999917986872789,0.8999507921236733,Critical
T316714,C1139344,2016-08-15,1,515.0,113.17,0.7071067811865476,1,1,1,0.9999179337021765,0.8999507602213059,Critical
T319381,C2439319,2016-08-15,1,599.0,113.17,0.7071067811865476,1,1,1,0.9999179337021765,0.8999507602213059,Critical
T198018,C6120035,2016-08-08,0,2000.0,206.78,0.0,1,1,1,0.9999178116353605,0.8999506869812164,Critical
T362459,C1824579,2016-08-13,0,601.46,136.2,0.0,1,1,1,0.9999176120956677,0.8999505672574006,Critical
T64132,C7840259,2016-08-02,3,491.0,11.81,0.0,1,1,1,0.9999175603749463,0.8999505362249678,Critical
T610637,C5897319,2016-08-25,0,2906.0,33.45,0.0,1,1,1,0.9999174885251579,0.8999504931150948,Critical
T44091,C3633080,2016-08-03,0,195.0,46.37,-0.7071067811865475,1,1,1,0.9999173004518135,0.899950380271088,Critical
T416492,C2928874,2016-08-17,0,2700.0,111.11,0.0,1,1,1,0.9999172664818794,0.8999503598891276,Critical
T922545,C6787472,2016-09-11,0,711.0,292.4,0.0,1,1,1,0.9999167536229445,0.8999500521737667,Critical
T851882,C3931359,2016-09-09,0,365.0,47.0,0.0,1,1,1,0.9999166694647318,0.8999500016788391,Critical
T277395,C1514544,2016-08-11,0,1060.0,10.5,0.7071067811865475,1,1,1,0.9999165738038664,0.8999499442823198,Critical
T197814,C2930491,2016-08-08,0,204.0,5.46,-0.7071067811865476,1,1,1,0.9999164736071274,0.8999498841642763,Critical
T984537,C1241912,2016-09-15,0,100.0,22.0,0.0,1,1,1,0.999916304878383,0.8999497829270298,Critical
T567482,C8942124,2016-08-27,0,250.0,8.39,-0.7071067811865476,1,1,1,0.9999160515474119,0.8999496309284472,Critical
T194939,C3330478,2016-08-08,0,297.0,5.46,0.0,1,1,1,0.9999156888638258,0.8999494133182955,Critical
T551957,C6142577,2016-08-22,0,193.0,19.98,-0.7291382159273321,1,1,1,0.9999154581058046,0.8999492748634828,Critical
T910873,C7826842,2016-09-12,4,147.0,1.67,0.0,1,1,1,0.9999152703503467,0.899949162210208,Critical
T200282,C3531479,2016-08-08,1,1000.0,31.08,0.7071067811865475,1,1,1,0.999915182320396,0.8999491093922376,Critical
T86637,C3515774,2016-08-01,4,1200.0,195.47,0.0,1,1,1,0.99991508037609,0.899949048225654,Critical
T36172,C4921565,2016-09-27,1,7536.8,1784.98,0.7071067811865475,1,1,1,0.9999148593916939,0.8999489156350162,Critical
T37931,C4321592,2016-09-27,1,7536.8,1784.98,0.7071067811865477,1,1,1,0.9999148593916939,0.8999489156350162,Critical
T82205,C1723576,2016-08-01,0,123.0,25.66,0.0,1,1,1,0.9999147215918074,0.8999488329550844,Critical
T837290,C4519221,2016-09-04,0,1150.0,43.14,0.7071067811865476,1,1,1,0.9999146372011861,0.8999487823207117,Critical
T317574,C8393335,2016-08-15,0,1934.0,140.73,0.0,1,1,1,0.9999146108534954,0.8999487665120973,Critical
T790095,C8624038,2016-09-06,1,300.0,6.99,0.0,1,1,1,0.9999145436817033,0.899948726209022,Critical
T789467,C5964911,2016-09-06,1,300.0,0.08,0.0,1,1,1,0.9999145436817033,0.899948726209022,Critical
T900922,C8412288,2016-09-07,0,357.0,86.51,-0.7071067811865476,1,1,1,0.9999144111658018,0.899948646699481,Critical
T498362,C6297438,2016-08-19,3,1599.0,4.09,0.0,1,1,1,0.9999143449758975,0.8999486069855385,Critical
T201525,C2615336,2016-08-08,0,194.24,65.93,-0.7071067811865476,1,1,1,0.9999141972475174,0.8999485183485103,Critical
T789143,C3032338,2016-09-05,0,1500.0,314.05,0.0,1,1,1,0.9999141778597362,0.8999485067158417,Critical
T106413,C2032887,2016-08-06,0,220.0,7.88,0.0,1,1,1,0.9999140929279982,0.8999484557567989,Critical
T516056,C5829120,2016-08-24,0,360.0,46.12,0.7071067811865475,1,1,1,0.9999139089512916,0.8999483453707748,Critical
T151586,C9012856,2016-08-04,0,600.0,89.37,0.0,1,1,1,0.9999138773025942,0.8999483263815564,Critical
T790099,C2015970,2016-09-06,1,500.0,102.03,-0.7071067811865475,1,1,1,0.999913818624913,0.8999482911749477,Critical
T299761,C7631335,2016-08-10,0,580.0,47.0,0.0,1,1,1,0.9999137072143016,0.899948224328581,Critical
T151524,C9014251,2016-08-04,0,349.0,140.06,-0.7071067811865476,1,1,1,0.9999135926433473,0.8999481555860083,Critical
T911822,C7235165,2016-09-12,4,2370.0,79.48,0.7071067811865476,1,1,1,0.9999135629011308,0.8999481377406784,Critical
T536328,C4733655,2016-08-22,2,250.0,19.58,-0.7071067811865475,1,1,1,0.9999135214033191,0.8999481128419915,Critical
T603434,C8239815,2016-08-25,3,100.0,0.86,0.7071067811865475,1,1,1,0.9999132927537187,0.8999479756522311,Critical
T85046,C6916242,2016-08-01,0,355.0,45.74,0.0,1,1,1,0.9999128964112952,0.8999477378467771,Critical
T790585,C8522964,2016-09-06,0,599.0,82.37,0.0,1,1,1,0.9999128649331925,0.8999477189599154,Critical
T276060,C7917152,2016-08-11,0,1918.0,0.03,-0.7071067811865476,1,1,1,0.9999128534780106,0.8999477120868062,Critical
T415132,C5310618,2016-08-17,3,210.0,28.0,0.0,1,1,1,0.999912813886971,0.8999476883321826,Critical
T43753,C4020491,2016-08-03,3,215.0,3.56,0.0,1,1,1,0.999912813886971,0.8999476883321826,Critical
T597433,C8830255,2016-08-25,0,1176.0,13.3,-0.7071067811865475,1,1,1,0.9999126719498781,0.8999476031699267,Critical
T171996,C4369589,2016-08-09,0,200.0,10.59,0.0,1,1,1,0.9999126167935549,0.899947570076133,Critical
T300690,C8979742,2016-08-10,1,360.0,25.0,0.0,1,1,1,0.9999126026486297,0.8999475615891779,Critical
T7724,C4041648,2016-09-22,3,120.0,50.27,-0.7071067811865475,1,1,1,0.9999125531340729,0.8999475318804437,Critical
T363208,C6423838,2016-08-13,0,343.0,26.05,-0.7071067811865475,1,1,1,0.9999124983303977,0.8999474989982386,Critical
T298615,C8614721,2016-08-10,0,889.0,84.08,0.0,1,1,1,0.9999124628905173,0.8999474777343104,Critical
T201730,C4138844,2016-08-08,0,200.0,200.15,-0.7071067811865475,1,1,1,0.9999123735935156,0.8999474241561094,Critical
T534766,C8620711,2016-08-22,0,1465.0,24.96,0.0,1,1,1,0.9999122802400688,0.8999473681440413,Critical
T533661,C8520759,2016-08-22,0,1465.0,24.96,0.0,1,1,1,0.9999122802400688,0.8999473681440413,Critical
T532840,C7420720,2016-08-22,0,1465.0,24.96,0.0,1,1,1,0.9999122802400688,0.8999473681440413,Critical
T912899,C4525611,2016-09-12,0,830.0,0.5,0.0,1,1,1,0.9999122664983396,0.8999473598990038,Critical
T857008,C3373650,2016-09-08,1,1201.0,47.53,0.0,1,1,1,0.9999122384116956,0.8999473430470173,Critical
T80396,C1823525,2016-08-01,0,225.0,25.66,0.0,1,1,1,0.9999122238557678,0.8999473343134607,Critical
T202300,C2037622,2016-08-08,1,400.0,148.98,0.8353010753307194,1,1,1,0.999912161531336,0.8999472969188016,Critical
T789826,C1121734,2016-09-05,1,130.0,25.46,0.0,1,1,1,0.9999121407902642,0.8999472844741585,Critical
T22122,C4637691,2016-09-22,1,240.0,0.04,0.0,1,1,1,0.9999120370391408,0.8999472222234843,Critical
T107022,C3712533,2016-08-06,2,3300.0,7.05,0.7071067811865476,1,1,1,0.999912001432031,0.8999472008592186,Critical
T434820,C4128643,2016-08-16,0,1998.0,66.25,0.08275565382959815,1,1,1,0.9999117808049567,0.899947068482974,Critical
T64417,C7238787,2016-08-02,0,1030.0,161.4,0.7071067811865476,1,1,1,0.9999116927298495,0.8999470156379097,Critical
T43109,C6035822,2016-08-03,0,1100.0,89.55,0.7071067811865475,1,1,1,0.9999116522879857,0.8999469913727913,Critical
T912746,C5431392,2016-09-12,2,590.0,47.0,0.0,1,1,1,0.9999115344447717,0.8999469206668629,Critical
T562636,C6141481,2016-08-27,0,400.0,1.48,0.0,1,1,1,0.9999114351665322,0.8999468610999193,Critical
T567913,C8641453,2016-08-27,0,400.0,1.48,0.0,1,1,1,0.9999114351665322,0.8999468610999193,Critical
T297098,C7216619,2016-08-10,0,2080.0,380.1,0.0,1,1,1,0.9999114247255513,0.8999468548353307,Critical
T481368,C4529653,2016-08-20,0,120.0,29.39,0.0,1,1,1,0.9999113895451893,0.8999468337271135,Critical
T317044,C6087819,2016-08-15,0,200.0,135.39,-0.7071067811865476,1,1,1,0.9999113539771334,0.8999468123862799,Critical
T532542,C6416239,2016-08-22,0,2205.0,45.74,0.7071067811865475,1,1,1,0.9999111401774926,0.8999466841064956,Critical
T317594,C1136856,2016-08-15,0,2100.0,104.65,0.7071067811865475,1,1,1,0.9999111401774926,0.8999466841064956,Critical
T498626,C1762061,2016-08-19,0,548.0,21.57,0.0,1,1,1,0.9999110888793143,0.8999466533275886,Critical
T62472,C6639529,2016-08-02,0,30.0,6.15,0.0,1,1,1,0.9999110866882618,0.8999466520129571,Critical
T900580,C2940069,2016-09-07,1,1254.0,231.17,0.7071067811865476,1,1,1,0.999911038325915,0.8999466229955491,Critical
T458590,C4912880,2016-08-21,0,634.0,202.35,-0.7071067811865476,1,1,1,0.9999109139329811,0.8999465483597886,Critical
T788776,C5618322,2016-09-06,2,38.0,7.67,0.0,1,1,1,0.9999109110438111,0.8999465466262866,Critical
T724835,C2241363,2016-09-02,0,200.0,60.44,-0.7071067811865475,1,1,1,0.999910836005652,0.8999465016033912,Critical
T418918,C4321043,2016-08-17,0,1117.0,108.72,0.0,1,1,1,0.9999107948787153,0.8999464769272292,Critical
T439039,C4118845,2016-08-16,0,123.0,3.95,0.7071067811865476,1,1,1,0.9999107923044396,0.8999464753826638,Critical
T1046197,C1320065,2016-09-18,2,500.0,206.78,0.7071067811865476,1,1,1,0.9999106093354329,0.8999463656012596,Critical
T985352,C7110012,2016-09-15,0,178.0,2.44,-0.7071067811865475,1,1,1,0.9999105233005385,0.899946313980323,Critical
T416759,C7344992,2016-08-17,4,1500.0,182.81,0.0,1,1,1,0.9999103466441515,0.8999462079864908,Critical
T416755,C1844927,2016-08-17,4,1660.0,182.81,0.0,1,1,1,0.9999103466441515,0.8999462079864908,Critical
T418719,C1219628,2016-08-17,3,297.0,24.95,0.0,1,1,1,0.9999101782187466,0.899946106931248,Critical
T251599,C1716584,2016-08-12,4,1000.0,150.42,0.7071067811865476,1,1,1,0.999910153743248,0.8999460922459488,Critical
T612854,C1019969,2016-08-25,0,101.15,15.77,0.7071067811865475,1,1,1,0.9999101470409945,0.8999460882245967,Critical
T530629,C6526728,2016-08-22,0,2697.0,204.38,0.7071067811865476,1,1,1,0.9999101178766577,0.8999460707259945,Critical
T1034444,C7430813,2016-09-13,1,580.0,68.58,0.0,1,1,1,0.9999099995191294,0.8999459997114776,Critical
T859252,C1940941,2016-09-08,1,156.0,50.82,-0.7071067811865475,1,1,1,0.9999099759514771,0.8999459855708862,Critical
