CustomerID,Recency,Frequency,Monetary,AccountBalance,Age,Gender,source,churn_prob,risk_tier
C7220423,27,1,0.0,253321.8,31.0,M,india,0.9848565332103153,High risk
C2253490,27,1,350.0,156233.65,29.2,M,india,0.984851392227956,High risk
C1572957,27,1,147.0,51296.07,24.8,F,india,0.9848493988104643,High risk
C4917619,27,1,481.1,68370.67,33.8,M,india,0.9848356867737749,High risk
C8918148,27,1,49.0,10601.82,25.0,M,india,0.9847560091076011,High risk
C1213881,27,1,172.0,57614.41,32.7,M,india,0.9847397906508509,High risk
C3156745,27,1,99.0,12976.49,21.2,F,india,0.9847333268725543,High risk
C6427621,27,1,51.0,4504.82,23.7,F,india,0.9847315478141603,High risk
C8727811,27,1,3370.82,499980.83,,M,india,0.9847213254417617,High risk
C3298523,27,1,250.0,711620.03,34.4,F,india,0.9847204796838892,High risk
C1428578,27,1,170.0,56337.74,30.9,M,india,0.9846882437884924,High risk
C8713268,27,1,155.0,160945.71,26.1,F,india,0.9846773023340476,High risk
C6242722,27,1,2.0,2658.19,21.9,F,india,0.984676671937267,High risk
C2130013,27,2,190.0,150297.87,28.8,M,india,0.9846728766437173,High risk
C1139753,27,2,3931.36,8577.17,34.4,M,india,0.984663152089489,High risk
C3730344,27,2,1564.0,31.79,33.8,M,india,0.9846330365748904,High risk
C6874664,27,1,5000.0,213055.83,,F,india,0.9845907472437556,High risk
C1825281,27,1,99.0,408966.96,29.4,M,india,0.9845732699163128,High risk
C3911153,27,1,125.0,35139.73,21.7,M,india,0.9845599923897268,High risk
C2729054,27,1,100.0,4437.13,29.1,M,india,0.9845576523218212,High risk
C1236480,27,2,1298.0,13693.34,27.3,F,india,0.9845295720549156,High risk
C8613866,27,1,180.0,172716.98,33.3,F,india,0.9845151354989892,High risk
C7198751,27,1,171.11,35738.35,38.4,F,india,0.9845107771056099,High risk
C1523565,27,1,42.0,10436.88,27.5,M,india,0.984483173365116,High risk
C4794423,27,1,30.0,6894.22,28.4,M,india,0.984483173365116,High risk
C5365852,27,1,140.0,684919.29,27.7,M,india,0.9844130799576835,High risk
C7153664,27,1,617.0,353250.18,,M,india,0.9844122504457032,High risk
C5013642,27,1,30.0,15727.22,23.1,M,india,0.984369933354666,High risk
C8225491,27,1,121.0,172915.95,34.3,M,india,0.9843685575592992,High risk
C1812232,27,1,98.0,436243.84,33.4,M,india,0.9842665917452763,High risk
C9090177,27,1,553.21,191066.54,,M,india,0.9842513969398431,High risk
C7522867,27,1,180.0,1145499.81,28.1,M,india,0.9841638992909683,High risk
C5620569,27,1,147.0,1279565.36,25.1,F,india,0.9841638992909683,High risk
C3092881,27,1,6.52,499.71,24.3,M,india,0.9841357931799087,High risk
C2897713,27,1,3.4,14477.2,25.8,M,india,0.9840721454009419,High risk
C2097770,27,1,3.4,14477.2,25.8,M,india,0.9840721454009419,High risk
C2417257,27,2,1740.0,2450.41,49.4,M,india,0.984071448011413,High risk
C8919749,27,1,2329.0,2225174.9,,M,india,0.9840239691570853,High risk
C2911621,27,1,300.0,677505.76,,M,india,0.9840002156536358,High risk
C1827367,27,2,969.0,1076.24,40.0,F,india,0.9839834959042554,High risk
C5928267,27,1,838.82,179933.77,60.2,M,india,0.9839726942009714,High risk
C5037611,27,2,1217.02,28295.78,46.7,M,india,0.9839648034234482,High risk
C5637881,27,2,1499.0,2.0,38.1,M,india,0.983950205909037,High risk
C7513131,27,1,30.31,14436.97,20.7,M,india,0.9839046961329719,High risk
C2085945,27,1,50.0,17389.04,29.2,M,india,0.9838909103003263,High risk
C2722738,27,1,38.76,61231.73,31.7,F,india,0.9836362697798198,High risk
C4240782,27,2,1138.33,4794.86,24.0,F,india,0.9836252525401076,High risk
C5727266,27,1,1000.0,2036800.16,,M,india,0.9836210766398961,High risk
C8739258,27,3,2256.0,40539.57,28.3,M,india,0.9835690523347216,High risk
C3898074,27,1,50.0,49270.12,27.2,F,india,0.9835646641621394,High risk
C8316272,27,1,64.0,46045.05,22.4,M,india,0.9835642583661828,High risk
C6532558,27,1,193.0,42422.34,60.8,F,india,0.9835202787531354,High risk
C8031763,27,1,20.0,99831.69,26.7,M,india,0.983448299558723,High risk
C4973112,27,1,28.0,34128.38,36.7,F,india,0.9834468154476019,High risk
C1641585,27,2,2000.0,224122.53,34.3,M,india,0.9833633162960351,High risk
C4210358,27,2,792.0,2199.71,36.3,F,india,0.9833576285925152,High risk
C3537143,27,1,60.0,856243.13,28.3,M,india,0.9833419844262159,High risk
C4212038,26,2,100425.0,18542.66,52.6,F,india,0.9832745525195163,High risk
C4032163,27,1,0.35,12239.58,33.5,M,india,0.9832513737269974,High risk
C5212230,27,1,5570.0,1164683.74,80.7,M,india,0.9832153716336951,High risk
C2925424,27,2,1200.0,38517.86,29.2,F,india,0.9831854989030014,High risk
C7320368,27,1,22.22,649042.32,25.7,M,india,0.9831419400845777,High risk
C1641824,27,2,35145.0,16840.24,25.8,F,india,0.9830785418145116,High risk
C8121971,27,2,3010.0,234941.74,26.9,F,india,0.9829815888114328,High risk
C8731028,27,2,1344.0,42276.32,25.2,F,india,0.9829382701343714,High risk
C2036989,27,2,1617.0,9154.44,29.0,F,india,0.9829207162187905,High risk
C6529414,27,1,4.77,127345.92,19.7,F,india,0.9828506888944205,High risk
C7449814,6,1,25.0,42909.8,,F,india,0.9828391140937232,High risk
C6431781,27,2,667.0,452.19,30.8,M,india,0.9828317139776843,High risk
C8840462,27,2,514.0,16384.52,29.6,M,india,0.9828224874799515,High risk
C7423758,27,3,1875.5,227.76,28.4,M,india,0.9827925023380688,High risk
C6930522,27,2,347.0,4221.94,23.7,M,india,0.9827096761433283,High risk
C3219728,27,2,3397.0,3021.15,38.4,M,india,0.9826705638546054,High risk
C3628172,27,2,1066.34,5343.28,40.4,M,india,0.9826292819908738,High risk
C5432274,27,2,1440.99,23924.9,28.6,M,india,0.9826200616172209,High risk
C1933585,30,1,5891.0,51.23,24.7,M,india,0.9826175498760861,High risk
C6217028,27,2,874.0,1375.23,27.4,M,india,0.9825987961652639,High risk
C5114223,27,2,1174.86,5177.21,22.8,M,india,0.982580538599377,High risk
C1621970,27,2,8621.0,3539.16,50.8,M,india,0.9825632448123907,High risk
C5513422,27,2,1988.0,827866.46,25.5,M,india,0.9825478814997209,High risk
C8217184,27,2,1395.92,28209.82,21.6,M,india,0.9824669173308171,High risk
C2417551,27,2,1051.0,54397.97,32.6,M,india,0.9824169068288457,High risk
C1713372,27,2,810.0,72016.85,26.3,M,india,0.9824138990658601,High risk
C9040861,27,2,804.0,350969.88,36.2,F,india,0.9823364727232045,High risk
C4722647,27,2,6020.0,4764.37,22.5,M,india,0.9822575364794377,High risk
C8736318,27,2,313.34,94453.56,25.9,M,india,0.9822343168607893,High risk
C7934960,30,1,500.0,2.83,26.5,M,india,0.9822278839826932,High risk
C6313432,27,2,9125.0,702.9,30.8,F,india,0.9821576064052658,High risk
C1430992,27,2,850.0,84603.73,26.7,M,india,0.9821006481818453,High risk
C8129033,29,2,96.0,8.39,23.2,M,india,0.9819936901544063,High risk
C1313452,27,2,380.0,34.7,32.4,M,india,0.9819833431033219,High risk
C4460969,27,1,584.1,132493.08,64.6,M,india,0.9819504395183029,High risk
C9025166,27,2,9763.96,12819.87,37.2,M,india,0.981924015758705,High risk
C7818732,27,2,280.0,11160.93,28.4,M,india,0.9817541508446588,High risk
C5921945,30,1,1848.0,136.12,27.0,F,india,0.9817268962749772,High risk
C1717782,27,2,3097.01,26060.31,31.9,F,india,0.981681064702242,High risk
C6116830,27,2,5630.0,26259.67,32.2,F,india,0.9816519049538271,High risk
C8919064,27,2,1271.0,74069.52,36.7,M,india,0.9815198844933642,High risk
C7730644,27,1,150.0,46193.95,64.7,M,india,0.9813603974708524,High risk
C3213475,30,1,1000.0,28.64,29.1,M,india,0.9813312962944872,High risk
C3914061,27,2,248.0,8048.12,27.0,M,india,0.981324696847388,High risk
C6617341,30,2,1396.0,2186.22,26.5,M,india,0.9812979045604964,High risk
C2826042,30,1,753.0,17030.67,30.9,M,india,0.9812340279497446,High risk
C4630856,30,1,1650.0,2616.65,25.7,M,india,0.9812069140794571,High risk
C1320645,30,1,291.0,42.68,,M,india,0.9812012791691951,High risk
C3184522,30,1,862.5,2984.63,24.5,M,india,0.981193634359197,High risk
C1320065,26,2,979.52,206.78,23.9,F,india,0.9811926263599992,High risk
C4637691,30,1,240.0,0.04,26.8,M,india,0.9811585421871905,High risk
C2012639,27,2,550.0,3453.86,36.6,M,india,0.9811121804494614,High risk
C6983580,30,1,510.0,0.51,,M,india,0.9811053571804839,High risk
C3465826,30,1,968.0,4241.71,24.2,F,india,0.9810583832032526,High risk
C2413267,30,2,200.0,4724.71,24.3,M,india,0.9810500156171469,High risk
C4737552,26,1,1000.0,8.6,24.8,F,india,0.9810088056784427,High risk
C7768751,30,1,1955.0,15485.75,20.7,F,india,0.9809883690484097,High risk
C6349471,27,1,9.0,93.5,38.5,F,india,0.9809264967183107,High risk
C6441543,27,2,8758.0,439835.89,33.1,M,india,0.9808978799988275,High risk
C3840440,30,1,2900.0,20442.98,24.8,M,india,0.9808883216764572,High risk
C5442627,27,2,492.0,99622.43,27.2,F,india,0.9808548740629085,High risk
C2740458,30,1,3434.0,20442.98,24.8,M,india,0.9808421795490342,High risk
C5221629,30,1,682.0,12784.19,27.6,F,india,0.9808193138460879,High risk
C7122175,30,1,1725.0,359.24,26.6,M,india,0.9807907169713547,High risk
C5533788,25,2,920.0,6633.52,22.5,F,india,0.9807514440713763,High risk
C8924340,30,1,100.0,9.24,31.6,M,india,0.9807474331108118,High risk
C8711357,30,1,577.19,88.78,59.1,M,india,0.9807150610257045,High risk
C8529637,25,1,96.0,8.41,30.3,M,india,0.9806912057623729,High risk
C5839224,30,1,581.4,5221.57,26.9,F,india,0.9806255988199756,High risk
C2012959,25,1,2400.0,17108.25,27.7,M,india,0.9806214912498823,High risk
C3820374,27,2,3144.54,9132.01,35.4,F,india,0.980573691475362,High risk
C7823048,30,2,1407.84,16403.67,27.5,M,india,0.9804902701833779,High risk
C2327132,30,1,2100.0,2607.8,32.2,F,india,0.9804741214522097,High risk
C7530450,30,1,600.0,16756.57,24.6,F,india,0.9804547817768554,High risk
C2629530,30,1,2200.0,15554.06,42.4,M,india,0.9804514610449182,High risk
C8327713,1,1,1350.0,5141.11,31.4,M,india,0.980450889566367,High risk
C1942970,30,1,1992.51,279.46,29.5,M,india,0.9804395722037563,High risk
C2274227,30,1,1295.0,10772.49,30.0,F,india,0.9804170470953316,High risk
C3299176,30,1,400.0,6830.41,25.6,M,india,0.9803810090603201,High risk
C8617240,30,1,366.7,4439.97,25.8,M,india,0.9803810090603201,High risk
C3817186,30,1,1600.0,8390.73,37.0,M,india,0.9803401615629103,High risk
C3025957,25,1,250.0,7.99,24.5,M,india,0.9803262483768777,High risk
C2138642,25,2,1299.0,35998.4,23.5,F,india,0.9803050728910683,High risk
C8218883,30,1,1230.0,16504.32,50.1,M,india,0.9803001056546459,High risk
C1011650,26,1,331.0,4.31,27.0,F,india,0.9802560293158992,High risk
C1817114,30,1,400.0,9545.6,25.3,M,india,0.9802341071954856,High risk
C2423729,30,1,315.26,6580.51,26.5,F,india,0.9801793249418248,High risk
C4675434,30,1,1000.0,3800.79,49.4,M,india,0.9801612321110911,High risk
C2835178,30,1,918.0,7297.16,46.5,M,india,0.9801612321110911,High risk
C2018746,30,1,2017.2,1915.5,19.2,M,india,0.9801519128059056,High risk
C2128473,25,1,1919.84,17384.65,43.7,M,india,0.9801318025173946,High risk
C5410475,30,1,500.0,8795.05,24.9,F,india,0.9801050002311764,High risk
C6212114,30,1,720.0,1264.39,33.4,M,india,0.9800998491694365,High risk
C8728166,30,1,148.0,198.14,24.6,M,india,0.9800888930802436,High risk
C7941375,30,1,500.0,7499.89,28.5,M,india,0.9800822620385417,High risk
C6611130,30,1,1000.0,2575.35,30.9,M,india,0.9800755599547172,High risk
C4096871,27,2,1106.0,7455.97,31.8,M,india,0.9800566385667137,High risk
C7963759,30,1,660.0,18184.48,28.8,F,india,0.9800552553102425,High risk
C4840639,30,1,1276.0,20894.75,39.6,M,india,0.9800330764698234,High risk
C6022342,27,2,1624.37,40652.33,31.2,M,india,0.980026280854075,High risk
C2535443,30,1,100.0,8.27,19.5,M,india,0.9800240218246922,High risk
C5518788,30,1,806.88,1915.5,19.2,M,india,0.9800220348578446,High risk
C9038242,30,1,359.0,10910.86,23.4,M,india,0.9800139480523495,High risk
C1431686,30,1,1000.0,2778.31,38.3,M,india,0.979997361047694,High risk
C1913983,30,1,500.0,12866.01,28.6,M,india,0.9799730521580343,High risk
C5322582,30,1,350.0,12626.58,28.4,M,india,0.9799603820198971,High risk
C3837246,30,1,599.0,11134.27,32.4,M,india,0.9799601618786474,High risk
C7624345,30,1,578.0,9691.06,29.8,F,india,0.9799601618786474,High risk
C1881212,25,1,305.75,1492.25,25.0,M,india,0.9799368609779331,High risk
C8527915,30,1,275.0,4659.84,26.2,M,india,0.9799368609779331,High risk
C4238259,30,1,5400.0,978.05,32.3,M,india,0.9799010317129261,High risk
C6849843,30,1,540.0,6311.64,33.5,F,india,0.9798976850538405,High risk
C7235192,25,1,1200.0,79.48,25.8,M,india,0.9798774093022892,High risk
C5141352,30,1,514.73,809.63,22.0,M,india,0.9798596746266707,High risk
C4535515,30,1,550.0,22510.58,26.4,M,india,0.9798585535350891,High risk
C4719339,30,1,245.0,12251.08,27.1,M,india,0.9798522726396373,High risk
C5918069,25,2,425.0,3832.6,30.7,M,india,0.9798510487499652,High risk
C1328418,30,1,1500.0,447.23,29.1,M,india,0.9798484609781639,High risk
C3337438,30,1,650.1,12408.24,42.9,F,india,0.979840548205328,High risk
C9012590,30,1,691.0,43741.13,28.0,M,india,0.9797971756021314,High risk
C4840931,27,2,970.0,4653465.55,26.4,M,india,0.9797962407981933,High risk
C1648492,25,1,950.0,66.0,28.6,M,india,0.9797942631245294,High risk
C6435675,30,1,250.0,10572.73,25.7,M,india,0.979786702016485,High risk
C3827242,27,3,2565.13,5.52,25.8,M,india,0.9797849602004698,High risk
C4730550,30,2,764.0,8609.07,22.8,F,india,0.9797849285040436,High risk
C5536147,30,1,521.0,10614.33,21.6,M,india,0.979771834106761,High risk
C5228680,30,1,550.0,6965.23,35.2,M,india,0.9797509749316669,High risk
C8711679,30,2,502.0,7.08,27.0,F,india,0.9797475588696286,High risk
C6010583,30,1,300.0,11352.34,25.7,F,india,0.9797110019498723,High risk
C2450132,30,1,110.0,175.17,22.7,M,india,0.9797073810186298,High risk
C2823811,27,2,7555.0,769951.62,25.5,M,india,0.9796990457047391,High risk
C8430482,30,1,300.0,7135.66,28.1,M,india,0.9796966291370017,High risk
C7835782,30,1,250.0,4625.21,27.9,F,india,0.9796966291370017,High risk
C5238866,30,1,1951.0,1150.91,29.2,M,india,0.9796893145737575,High risk
C5153117,30,1,500.0,19672.86,28.2,M,india,0.9796892819157688,High risk
C5715192,30,1,296.0,14534.06,29.3,M,india,0.9796688668573081,High risk
C2019025,30,1,500.0,2332.63,33.5,M,india,0.979665720129005,High risk
C8111133,25,1,140.0,1.5,22.1,M,india,0.9796475065145684,High risk
C8464475,30,1,254.0,12406.45,24.0,M,india,0.9796438530415408,High risk
C7368012,30,1,500.0,9362.39,30.9,M,india,0.9796254294698958,High risk
C1728329,30,1,500.0,10332.66,31.8,M,india,0.9796254294698958,High risk
C1727928,30,1,500.0,7765.71,49.6,M,india,0.9795803164599156,High risk
C7117852,30,1,3580.0,47641.02,27.9,F,india,0.9795730110869718,High risk
C4417812,30,1,2829.0,310.15,,M,india,0.9795575228923856,High risk
C5614213,27,2,2135.0,16907.97,41.7,M,india,0.9795419947937842,High risk
C2878633,30,1,252.0,7516.48,22.0,F,india,0.9795334321900153,High risk
C8725861,26,1,2500.0,12336.49,25.6,M,india,0.9795304699192842,High risk
C2733516,25,2,1907.0,11707.3,32.9,M,india,0.9795223314435941,High risk
C4827171,26,2,4331.0,1826.43,29.3,M,india,0.9794978388630426,High risk
C6615677,30,1,600.0,1232.69,58.4,M,india,0.9794823135946727,High risk
C3320650,30,1,1802.2,34013.49,25.8,M,india,0.9794645046271562,High risk
C6714952,30,1,1400.0,39957.2,25.4,F,india,0.9794645046271562,High risk
C3128663,30,1,1688.0,50070.62,27.1,M,india,0.9794645046271562,High risk
C5018454,30,1,2299.0,6969.37,,M,india,0.9794381639783959,High risk
C6929842,30,1,98.0,7.01,23.2,M,india,0.9794283857879218,High risk
C4816418,30,1,1714.62,46831.61,24.5,M,india,0.9794256043408505,High risk
C3113575,30,1,1298.0,31236.7,29.9,F,india,0.9794239593054573,High risk
C6038568,27,1,20.0,29579.04,19.3,M,india,0.9794116692760044,High risk
C1229971,30,1,5310.0,23575.93,47.3,M,india,0.9793873892039802,High risk
C4839539,25,2,1252.35,1816.17,35.6,M,india,0.9793857343247787,High risk
C5440522,30,2,340.0,23082.38,27.4,M,india,0.9793679189158994,High risk
C2328892,26,2,370.0,5081.23,27.4,M,india,0.9793435477191893,High risk
C6335688,30,1,234.0,751.25,42.0,F,india,0.9792965808947123,High risk
C7715355,30,1,1854.0,5578.35,20.0,M,india,0.9792960174480876,High risk
C8021548,25,1,6594.0,1784.98,23.9,M,india,0.9792888237557136,High risk
C1970040,30,1,297.0,9328.02,31.3,M,india,0.9792746773473209,High risk
C7636365,30,1,750.0,14186.68,28.4,M,india,0.9792231157705741,High risk
C2631056,25,2,804.47,8196.01,30.8,M,india,0.9792223576042448,High risk
C4482740,30,1,300.0,24903.42,26.4,F,india,0.9792147851811832,High risk
C4923952,26,1,1206.0,51.24,24.3,F,india,0.9792121190655569,High risk
C7415139,30,1,270.0,14623.33,32.5,M,india,0.9791971004301232,High risk
C7715166,25,1,535.0,133.79,33.2,M,india,0.9791707191425666,High risk
C4437951,30,1,341.0,1641.89,46.4,M,india,0.9791615195481475,High risk
C9022561,25,2,512.0,5830.46,30.3,M,india,0.9791460684593475,High risk
C6788772,30,1,210.0,19324.15,33.7,F,india,0.9791419005505783,High risk
C6527249,25,1,1557.52,52484.04,33.7,F,india,0.9791347420900524,High risk
C5426927,30,1,397.67,282.42,39.4,F,india,0.9791314485913571,High risk
C2919936,30,1,1000.0,32148.79,43.9,M,india,0.9791297035780764,High risk
C7858145,26,1,2866.0,21089.45,24.4,M,india,0.9791208537771895,High risk
C3941768,30,1,449.0,82.34,25.8,M,india,0.9791135027420508,High risk
C3717012,25,2,1923.0,6489159.04,31.3,M,india,0.9791011402309615,High risk
C1913523,30,1,300.0,11143.82,36.2,M,india,0.9790798613844861,High risk
C6338142,30,1,1260.0,34025.95,41.2,M,india,0.9790771286132516,High risk
C1421192,30,1,1791.0,48240.34,46.8,M,india,0.9790771286132516,High risk
C8821576,25,2,706.0,17189.02,29.4,M,india,0.9790597175677317,High risk
C8427789,25,1,65.0,35.82,25.0,M,india,0.9790551927637108,High risk
C7127730,26,1,65.0,35.82,25.0,M,india,0.9790551927637108,High risk
C4727380,30,1,1500.0,62515.23,35.4,M,india,0.9790414733445174,High risk
C6726917,30,1,4735.0,45402.75,35.9,M,india,0.9790255521491205,High risk
C4611336,26,1,348.0,1.76,30.0,M,india,0.9790195026162158,High risk
C2214958,25,1,300.0,15089.42,34.5,M,india,0.979001570888461,High risk
C7820149,25,1,270.13,12091.56,34.5,M,india,0.979001570888461,High risk
C5626091,25,1,1180.0,3773.46,31.6,M,india,0.9790009739553512,High risk
C7240389,25,2,900.0,17587.71,38.8,M,india,0.9790004715780597,High risk
C9076674,26,1,1205.0,21574.55,27.4,F,india,0.9789991800049056,High risk
C5412050,30,1,2069.0,90077.57,25.2,M,india,0.9789958473876225,High risk
C8616857,29,2,3056.0,670930.16,19.4,M,india,0.9789879077239286,High risk
C1816956,30,1,1410.0,66904.99,32.9,M,india,0.97898557871041,High risk
C3140317,30,1,1000.0,10246.22,,M,india,0.9789826407501753,High risk
C4140411,25,2,399.0,2.06,40.0,M,india,0.9789646722821375,High risk
C5135154,27,2,1270.0,11105.22,37.6,M,india,0.9789599725660297,High risk
C3413125,25,1,2000.0,1059.34,37.4,M,india,0.9789436619341686,High risk
C1620736,25,1,1000.0,41675.96,33.0,F,india,0.9789322717278863,High risk
C5564470,30,1,1000.0,64313.91,32.9,M,india,0.9789322717278863,High risk
C8821579,30,1,37.0,1.38,33.5,M,india,0.9789200702462759,High risk
C1391041,30,1,306.0,26869.05,25.0,M,india,0.9789185299705734,High risk
C3750019,25,1,8780.0,4405.88,23.9,F,india,0.9789074587241904,High risk
C8437748,30,1,200.0,3835.89,24.5,M,india,0.9789002700105048,High risk
C8841038,30,2,533.0,981997.89,52.7,M,india,0.9788931048796887,High risk
C2725725,29,2,1128.0,14468.61,22.2,M,india,0.9788687237336465,High risk
C2910622,30,1,225.0,29671.42,29.7,M,india,0.9788686109061931,High risk
C4616745,30,1,2339.0,1614.62,62.2,M,india,0.9788681524794539,High risk
C2728367,30,1,999.0,36816.92,29.8,M,india,0.9788615289744848,High risk
C2837831,30,1,999.0,39707.09,30.9,F,india,0.9788615289744848,High risk
C7236333,25,2,1952.47,18414.7,43.0,F,india,0.9788338304253267,High risk
C8734173,30,1,29.0,4.05,25.5,M,india,0.9788276027306704,High risk
C4877049,30,1,275.0,24720.16,32.5,M,india,0.9788196417058044,High risk
C5687614,30,1,200.0,9701.78,26.3,F,india,0.9788125789975746,High risk
C7724772,30,1,275.0,36065.16,29.6,M,india,0.9787945129799624,High risk
C4741536,30,1,767.0,38536.29,35.8,F,india,0.9787929152769023,High risk
C3416862,25,1,876.8,39455.11,38.8,M,india,0.9787929152769023,High risk
C5839328,30,1,145.0,3154.18,24.7,M,india,0.9787899013906134,High risk
C4441089,30,1,500.0,33888.44,28.6,F,india,0.9787788342029097,High risk
C2837540,30,1,2779.83,8067.12,31.5,M,india,0.9787710281157547,High risk
C3916073,27,2,315.0,64.26,32.2,M,india,0.97876681423317,High risk
